"name","global_sales_m","na_sales_m","eu_sales_m","jp_sales_m","other_sales_m","meta_critic_score","meta_user_score","platform","plf_con","plf_pc","publisher","developer","num_g_pub","game_genre","gen_action","gen_adventure","gen_racing","gen_roleplaying","gen_simulation","gen_sports","gen_strategy","gen_mmo","gen_misc","franchise","originalcost_$","meta_release_date","singleplayer","multiplayer","coop","controller","meta_esrb","esrb_everyone","esrb_teens","esrb_adults","esrb_pending","indie","soundtrack","presence","languages","num_languages","platform_release_date","platform_release_year","release_diff_days"
"Sleeping Dogs",0.87,0.38,0.4,0.01,0.08,80,79,"Xbox 360",1,0,"Square Enix  ","United Front Games  ",318,"Action-Adventure",1,0,0,0,0,0,0,0,0,0,72.77,2012-08-14,1,0,0,1,"M",0,0,1,0,0,0,1001518,"English, French, German, Italian, Russian, Polish",6,2005-11-22,2005,2457
"Sleeping Dogs",1.04,0.31,0.5,0.05,0.17,83,77,"PlayStation 3",1,0,"Square Enix  ","United Front Games  ",318,"Action-Adventure",1,0,0,0,0,0,0,0,0,0,72.77,2012-08-14,1,0,0,1,"M",0,0,1,0,0,0,1001518,"English, French, German, Italian, Russian, Polish",6,2006-11-11,2006,2103
"Mugen Souls",0.16,0.04,0.03,0.08,0.01,55,74,"PlayStation 3",1,0,"NIS America  ","Compile Heart  ",118,"Role-Playing",0,0,0,1,0,0,0,0,0,0,19.99,2012-10-16,1,0,0,1,"T",0,1,0,0,0,0,151689,"English, Japanese",2,2006-11-11,2006,2166
"Comanche 4",0,NA,0,NA,NA,74,76,"PC",0,1,"NovaLogic  ","NovaLogic  ",25,"Simulation",0,0,0,0,1,0,0,0,0,1,9.99,2001-11-12,0,0,0,0,"T",0,1,0,0,0,0,300608,"English",2,1962-01-01,1962,14560
"Imperial Glory",0.04,NA,0.04,NA,0,69,81,"PC",0,1,"Eidos Interactive  ","Pyro Studios  ",167,"Strategy",0,0,0,0,0,0,1,0,0,0,4.99,2005-05-17,1,1,0,0,"T",0,1,0,0,0,0,179849,"English, French, Italian, German, Polish, Russian",6,1962-01-01,1962,15842
"Viking: Battle for Asgard",0.38,0.14,0.18,NA,0.07,65,74,"PlayStation 3",1,0,"Sega  ","The Creative Assembly  ",1334,"Action",1,0,0,0,0,0,0,0,0,0,14.99,2008-03-25,1,0,0,0,"M",0,0,1,0,0,0,101029,"English, German, French, Italian, Russian, Polish",6,2006-11-11,2006,500
"Ninja Blade",0,NA,0,NA,0,61,64,"PC",0,1,"Noviy Disk  ","From Software  ",1,"Action",1,0,0,0,0,0,0,0,0,0,9.99,2009-10-31,0,0,0,0,"M",0,0,1,0,0,0,1000622,"English, French, German, Italian, Polish",5,1962-01-01,1962,17470
"Ninja Blade",0.33,0.14,0.14,0.02,0.03,68,68,"Xbox 360",1,0,"Microsoft  ","From Software  ",1222,"Action",1,0,0,0,0,0,0,0,0,0,9.99,2009-04-07,0,0,0,0,"M",0,0,1,0,0,0,1000622,"English, French, German, Italian, Polish",5,2005-11-22,2005,1232
"Tempest 4000",0.01,0.01,NA,NA,0,75,48,"PlayStation 4",1,0,"Atari  ","Llamasoft  ",527,"Shooter",1,0,0,0,0,0,0,0,0,0,19.99,2018-07-17,0,0,0,1,"E",1,0,0,0,0,0,207,"English, French, Italian, German, Dutch",5,2013-11-15,2013,1705
"Tempest 4000",0.01,0.01,NA,NA,0,75,68,"Xbox One",1,0,"Atari  ","Llamasoft  ",527,"Shooter",1,0,0,0,0,0,0,0,0,0,19.99,2018-07-17,0,0,0,1,"E",1,0,0,0,0,0,207,"English, French, Italian, German, Dutch",5,2013-11-22,2013,1698
"Lost Planet: Extreme Condition Colonies Edition",0,NA,0,NA,0,78,81,"Xbox 360",1,0,"Capcom  ","Capcom  ",549,"Shooter",1,0,0,0,0,0,0,0,0,0,19.99,2008-05-27,1,0,0,1,"T",0,1,0,0,0,0,21127,"English, French, German, Italian",4,2005-11-22,2005,917
"Startopia",0,NA,0,NA,0,86,86,"PC",0,1,"Eidos Interactive  ","Mucky Foot Productions  ",167,"Simulation",0,0,0,0,1,0,0,0,0,0,6.99,2001-06-19,1,1,0,0,"T",0,1,0,0,0,0,23744,"English",2,1962-01-01,1962,14414
"Code of Princess",0.2,0.16,NA,0.03,0.02,67,74,"Nintendo 3DS",1,0,"Atlus  ","Studio Saizensen  ",309,"Action-Adventure",1,0,0,0,0,0,0,0,0,0,14.99,2012-10-09,0,0,0,1,"T",0,1,0,0,0,0,476,"English, Japanese",2,2011-02-26,2011,591
"Cossacks: European Wars",0.03,NA,0.02,NA,0,74,80,"PC",0,1,"Strategy First  ","GSC Game World  ",77,"Strategy",0,0,0,0,0,0,1,0,0,1,4.99,2001-04-14,1,0,0,0,"T",0,1,0,0,0,0,92531,"English",2,1962-01-01,1962,14348
"Rogue Trooper",0,NA,0,NA,0,69,78,"PC",0,1,"Eidos Interactive  ","Rebellion Developments  ",167,"Shooter",1,0,0,0,0,0,0,0,0,0,9.99,2006-05-23,0,1,0,0,"T",0,1,0,0,0,0,201375,"English, French, German, Italian",4,1962-01-01,1962,16213
"Rogue Trooper",0.04,0.02,0.02,NA,0.01,71,84,"PlayStation 2",1,0,"Eidos Interactive  ","Rebellion Developments  ",167,"Shooter",1,0,0,0,0,0,0,0,0,0,9.99,2006-05-23,0,1,0,0,"T",0,1,0,0,0,0,201375,"English, French, German, Italian",4,2000-03-04,2000,2271
"Rogue Trooper",0.02,0.01,0,NA,0,71,85,"Xbox",1,0,"Eidos Interactive  ","Rebellion Developments  ",167,"Shooter",1,0,0,0,0,0,0,0,0,0,9.99,2006-05-23,0,1,0,0,"T",0,1,0,0,0,0,201375,"English, French, German, Italian",4,2001-11-15,2001,1650
"Pure Farming 2018",0,NA,0,NA,0,69,72,"PC",0,1,"Techland  ","Ice Flames  ",6,"Simulation",0,0,0,0,1,0,0,0,0,0,19.99,2018-03-13,1,1,0,1,"E",1,0,0,0,0,0,347,"English, French, Italian, German, Czech, Polish, Russian, Hungarian",8,1962-01-01,1962,20525
"Pure Farming 2018",0.03,0.03,NA,NA,0,73,70,"Xbox One",1,0,"Techland  ","Ice Flames  ",6,"Simulation",0,0,0,0,1,0,0,0,0,0,19.99,2018-03-13,1,1,0,1,"E",1,0,0,0,0,0,347,"English, French, Italian, German, Czech, Polish, Russian, Hungarian",8,2013-11-22,2013,1572
"Pure Farming 2018",0.04,0.02,0.01,NA,0.01,68,66,"PlayStation 4",1,0,"Techland  ","Ice Flames  ",6,"Simulation",0,0,0,0,1,0,0,0,0,0,19.99,2018-03-13,1,1,0,1,"E",1,0,0,0,0,0,347,"English, French, Italian, German, Czech, Polish, Russian, Hungarian",8,2013-11-15,2013,1579
"Zoo Empire",0,NA,0,NA,0,59,63,"PC",0,1,"Enlight  ","Enlight Software  ",15,"Simulation",0,0,0,0,1,0,0,0,0,0,6.99,2004-08-01,0,0,0,0,"E",1,0,0,0,0,0,405,"English",2,1962-01-01,1962,15553
"Demigod",0.02,NA,0.02,NA,0,76,77,"PC",0,1,"Atari  ","Gas Powered Games  ",527,"Strategy",0,0,0,0,0,0,1,0,0,0,9.99,2009-04-14,0,1,0,0,"T",0,1,0,0,0,0,579045,"English",2,1962-01-01,1962,17270
"Trailblazers",0.02,0.02,NA,NA,0,63,60,"PlayStation 4",1,0,"Rising Star Games  ","Supergonk  ",21,"Racing",0,0,1,0,0,0,0,0,0,0,29.99,2018-05-08,1,1,1,1,"E",1,0,0,0,1,0,467,"English, French, Italian, German, Japanese",5,2013-11-15,2013,1635
"Earth 2160",0,NA,0,NA,NA,73,74,"PC",0,1,"Midway Games  ","Reality Pump  ",172,"Strategy",0,0,0,0,0,0,1,0,0,0,4.99,2005-11-16,1,1,0,0,"T",0,1,0,0,0,0,203230,"English, French, German, Italian, Czech, Polish, Russian",7,1962-01-01,1962,16025
"The First Templar",0.08,0.06,0.01,NA,0.01,57,59,"PC",0,1,"Kalypso  ","Haemimont Games  ",27,"Adventure",0,1,0,0,0,0,0,0,0,0,9.99,2011-05-12,1,1,1,0,"T",0,1,0,0,0,0,1000686,"English, French, German",3,1962-01-01,1962,18028
"The First Templar",0.1,0.06,0.04,NA,0.01,52,63,"Xbox 360",1,0,"Kalypso  ","Haemimont Games  ",27,"Adventure",0,1,0,0,0,0,0,0,0,0,9.99,2011-05-17,1,1,1,0,"T",0,1,0,0,0,0,1000686,"English, French, German",3,2005-11-22,2005,2002
"Serious Sam: The Second Encounter",0,NA,0,NA,NA,85,86,"PC",0,1,"Take-Two Interactive  ","Croteam  ",68,"Shooter",1,0,0,0,0,0,0,0,0,0,2.99,2002-02-04,0,0,0,0,"M",0,0,1,0,1,0,218661,"English",2,1962-01-01,1962,14644
"Secret Files: Tunguska",0.04,NA,0.04,NA,0,66,74,"PC",0,1,"The Adventure Company  ","Fusionsphere Systems / Animation Arts  ",42,"Adventure",0,1,0,0,0,0,0,0,0,0,9.99,2006-10-30,0,0,0,0,"T",0,1,0,0,0,0,30388,"English, French, German, Italian",4,1962-01-01,1962,16373
"Secret Files: Tunguska",0.06,0.04,0.01,NA,0,65,79,"Wii",1,0,"Deep Silver  ","Fusionsphere Systems / Animation Arts  ",75,"Adventure",0,1,0,0,0,0,0,0,0,0,9.99,2010-06-22,0,0,0,0,"T",0,1,0,0,0,0,30388,"English, French, German, Italian",4,2006-11-19,2006,1311
"Secret Files: Tunguska",0.05,0.04,0.01,NA,0,71,75,"Nintendo DS",1,0,"Deep Silver  ","Fusionsphere Systems / Animation Arts  ",75,"Adventure",0,1,0,0,0,0,0,0,0,0,9.99,2010-06-22,0,0,0,0,"T",0,1,0,0,0,0,30388,"English, French, German, Italian",4,2004-11-21,2004,2039
"Keepsake",0,NA,0,NA,0,68,65,"PC",0,1,"The Adventure Company  ","Wicked Studios  ",42,"Adventure",0,1,0,0,0,0,0,0,0,0,0.99,2006-03-31,0,0,0,0,"E",1,0,0,0,1,0,592,"English, French, Italian, German, Dutch, Polish, Russian",7,1962-01-01,1962,16160
"Praetorians",0.04,NA,0.04,NA,0,78,77,"PC",0,1,"Eidos Interactive  ","Pyro Studios  ",167,"Strategy",0,0,0,0,0,0,1,0,0,0,4.99,2003-03-10,0,1,0,0,"T",0,1,0,0,1,0,48255,"English",2,1962-01-01,1962,15043
"Disney Universe",1.05,0.66,0.28,NA,0.1,61,60,"Wii",1,0,"Disney Interactive Studios  ","Disney Interactive Studios  ",133,"Action",1,0,0,0,0,0,0,0,0,0,19.99,2011-10-25,0,1,1,1,"E10+",1,0,0,0,0,0,1000356,"English, French, Italian, German, Czech, Danish, Dutch, Norwegian, Polish, Russian, Swedish",11,2006-11-19,2006,1801
"Disney Universe",0.62,0.3,0.23,NA,0.09,70,69,"PlayStation 3",1,0,"Disney Interactive Studios  ","Disney Interactive Studios  ",133,"Action",1,0,0,0,0,0,0,0,0,0,19.99,2011-10-25,0,1,1,1,"E10+",1,0,0,0,0,0,1000356,"English, French, Italian, German, Czech, Danish, Dutch, Norwegian, Polish, Russian, Swedish",11,2006-11-11,2006,1809
"Disney Universe",0.57,0.37,0.14,NA,0.05,66,56,"Xbox 360",1,0,"Disney Interactive Studios  ","Disney Interactive Studios  ",133,"Action",1,0,0,0,0,0,0,0,0,0,19.99,2011-10-25,0,1,1,1,"E10+",1,0,0,0,0,0,1000356,"English, French, Italian, German, Czech, Danish, Dutch, Norwegian, Polish, Russian, Swedish",11,2005-11-22,2005,2163
"Faces of War",0,NA,0,NA,0,67,85,"PC",0,1,"Ubisoft  ","Best Way  ",802,"Strategy",0,0,0,0,0,0,1,0,0,1,4.99,2006-09-12,0,1,1,0,"M",0,0,1,0,0,0,635562,"English, Russian",2,1962-01-01,1962,16325
"Commandos 3: Destination Berlin",0.02,NA,0.02,NA,0,72,76,"PC",0,1,"Eidos Interactive  ","Pyro Studios  ",167,"Strategy",0,0,0,0,0,0,1,0,0,0,4.99,2003-10-14,0,0,1,0,"T",0,1,0,0,0,0,27108,"English",2,1962-01-01,1962,15261
"Pride of Nations",0.01,NA,0.01,NA,0,70,56,"PC",0,1,"Paradox Interactive   ","AGEOD  ",124,"Strategy",0,0,0,0,0,0,1,0,0,0,19.99,2011-06-07,1,1,0,0,"T",0,1,0,0,0,0,60064,"English, French, German",3,1962-01-01,1962,18054
"Post Mortem",0.02,NA,0.01,NA,0,71,76,"PC",0,1,"The Adventure Company  ","Microids  ",42,"Adventure",0,1,0,0,0,0,0,0,0,0,7.99,2003-02-27,0,0,0,0,"M",0,0,1,0,0,0,183847,"English, French, German, Italian, Polish",5,1962-01-01,1962,15032
"Little King's Story",0.29,0.14,0.11,0.02,0.02,87,86,"Wii",1,0,"Xseed Games  ","Cing Inc. / Town Factory  ",73,"Strategy",0,0,0,0,0,0,1,0,0,0,14.99,2009-07-21,0,0,0,1,"T",0,1,0,0,0,0,438,"English, French, Italian, German, Japanese",5,2006-11-19,2006,975
"Brink",0.73,0.29,0.32,0.01,0.12,72,58,"PlayStation 3",1,0,"Bethesda Softworks  ","Splash Damage  ",82,"Shooter",1,0,0,0,0,0,0,0,0,0,0,2011-05-10,1,1,1,0,"T",0,1,0,0,0,0,1001003,"English, French, German, Italian",4,2006-11-11,2006,1641
"Brink",0.18,0.06,0.09,NA,0.03,70,60,"PC",0,1,"Bethesda Softworks  ","Splash Damage  ",82,"Shooter",1,0,0,0,0,0,0,0,0,0,0,2011-05-09,1,1,1,0,"T",0,1,0,0,0,0,1001003,"English, French, German, Italian",4,1962-01-01,1962,18025
"Brink",1.04,0.59,0.35,0.01,0.09,68,58,"Xbox 360",1,0,"Bethesda Softworks  ","Splash Damage  ",82,"Shooter",1,0,0,0,0,0,0,0,0,0,0,2011-05-10,1,1,1,0,"T",0,1,0,0,0,0,1001003,"English, French, German, Italian",4,2005-11-22,2005,1995
"Freedom Force",0,NA,0,NA,NA,90,77,"PC",0,1,"Crave Entertainment  ","Irrational Games  ",112,"Role-Playing",0,0,0,1,0,0,0,0,0,0,4.99,2002-03-24,1,1,0,0,"T",0,1,0,0,0,0,503108,"English",2,1962-01-01,1962,14692
"Port Royale 2",0.04,NA,0.03,NA,0.01,75,77,"PC",0,1,"Ascaron Entertainment  ","Ascaron  ",16,"Strategy",0,0,0,0,0,0,1,0,0,0,4.99,2004-09-13,0,0,0,0,"T",0,1,0,0,0,0,322577,"English",2,1962-01-01,1962,15596
"Conflict: Denied Ops",0.01,NA,0.01,NA,0,58,48,"PC",0,1,"Eidos Interactive  ","Pivotal Games  ",167,"Shooter",1,0,0,0,0,0,0,0,0,0,1.99,2008-02-08,1,1,0,0,"M",0,0,1,0,1,0,27695,"English, Turkish",2,1962-01-01,1962,16839
"Conflict: Denied Ops",0.19,0.08,0.09,NA,0.02,52,49,"Xbox 360",1,0,"Eidos Interactive  ","Pivotal Games  ",167,"Shooter",1,0,0,0,0,0,0,0,0,0,1.99,2008-02-12,1,1,0,0,"M",0,0,1,0,1,0,27695,"English, Turkish",2,2005-11-22,2005,812
"Frontlines: Fuel of War",0.02,NA,0.02,NA,0,73,69,"PC",0,1,"THQ  ","Kaos Studios  ",527,"Shooter",1,0,0,0,0,0,0,0,0,0,19.99,2008-02-25,1,1,1,0,"T",0,1,0,0,0,0,66690,"English, French, Italian",3,1962-01-01,1962,16856
"Frontlines: Fuel of War",0.56,0.34,0.15,0.01,0.05,75,77,"Xbox 360",1,0,"THQ  ","Kaos Studios  ",527,"Shooter",1,0,0,0,0,0,0,0,0,0,19.99,2008-02-25,1,1,1,0,"T",0,1,0,0,0,0,66690,"English, French, Italian",3,2005-11-22,2005,825
"Sub Command",0,NA,0,NA,0,84,71,"PC",0,1,"Electronic Arts  ","Sonalysts  ",761,"Simulation",0,0,0,0,1,0,0,0,0,0,9.99,2001-09-12,0,0,0,0,"E",1,0,0,0,0,0,661328,"English",2,1962-01-01,1962,14499
"Still Life",0,NA,0,NA,0,75,77,"PC",0,1,"The Adventure Company  ","Microids  ",42,"Adventure",0,1,0,0,0,0,0,0,0,0,7.99,2005-05-04,1,0,0,0,"M",0,0,1,0,0,0,1000761,"English, French, German",3,1962-01-01,1962,15829
"Barrow Hill: Curse of the Ancient Circle",0,NA,0,NA,0,65,74,"PC",0,1,"Got Game Entertainment  ","Shadow Tor Studios  ",12,"Adventure",0,1,0,0,0,0,0,0,0,0,7.99,2006-08-25,0,0,0,0,"T",0,1,0,0,1,0,1042,"English, German",2,1962-01-01,1962,16307
"Metroid: Samus Returns",0.56,0.3,0.15,0.07,0.05,85,89,"Nintendo 3DS",1,0,"Nintendo  ","Mercury Steam  ",1110,"Action-Adventure",1,0,0,0,0,0,0,0,0,1,9.99,2017-09-15,1,0,0,0,"E10+",1,0,0,0,1,0,434127,"English, Russian, Ukrainian, French",4,2011-02-26,2011,2393
"Return to Mysterious Island",0,NA,0,NA,0,79,77,"PC",0,1,"The Adventure Company  ","Kheops Studio  ",42,"Adventure",0,1,0,0,0,0,0,0,0,0,7.99,2004-11-02,0,0,0,0,"T",0,1,0,0,0,0,134272,"English, French, Italian, German, Polish, Russian",6,1962-01-01,1962,15646
"Rise of the Argonauts",0.19,0.05,0.12,NA,0.03,57,73,"PlayStation 3",1,0,"Codemasters  ","Codemasters  ",119,"Action",1,0,0,0,0,0,0,0,0,0,9.99,2008-12-16,1,0,0,1,"M",0,0,1,0,0,0,55157,"English, French, German, Italian",4,2006-11-11,2006,766
"Dark Fall: The Journal",0,NA,0,NA,0,68,75,"PC",0,1,"The Adventure Company  ","XXV Productions  ",42,"Adventure",0,1,0,0,0,0,0,0,0,1,4.99,2003-07-25,0,0,0,0,"T",0,1,0,0,0,0,22920,"English",2,1962-01-01,1962,15180
"nail'd",0.01,NA,0.01,NA,0,69,77,"PC",0,1,"Deep Silver  ","Techland  ",75,"Racing",0,0,1,0,0,0,0,0,0,0,4.99,2010-11-30,0,0,0,1,"E10+",1,0,0,0,0,0,39156,"English, French, German, Italian",4,1962-01-01,1962,17865
"nail'd",0.12,0.08,0.02,NA,0.02,66,62,"PlayStation 3",1,0,"Deep Silver  ","Techland  ",75,"Racing",0,0,1,0,0,0,0,0,0,0,4.99,2010-11-30,0,0,0,1,"E10+",1,0,0,0,0,0,39156,"English, French, German, Italian",4,2006-11-11,2006,1480
"7 Wonders of the Ancient World",0.13,0.1,0.01,NA,0.01,60,83,"Nintendo DS",1,0,"Mumbo Jumbo  ","Hot Lava Games  ",54,"Puzzle",0,0,0,0,0,0,0,0,1,0,6.99,2007-09-17,1,0,0,0,"E",1,0,0,0,0,0,39267,"English",2,2004-11-21,2004,1030
"Pirates of the Caribbean: At World's End",0.42,0.2,0.16,NA,0.05,54,73,"PlayStation 2",1,0,"Disney Interactive Studios  ","Eurocom Entertainment Software  ",133,"Action",1,0,0,0,0,0,0,0,0,0,19.99,2007-05-22,0,0,0,1,"T",0,1,0,0,0,0,272318,"English, French, Italian, German, Czech, Dutch, Polish, Portuguese",8,2000-03-04,2000,2635
"Pirates of the Caribbean: At World's End",0.45,0.39,0.02,0.01,0.04,53,71,"Wii",1,0,"Disney Interactive Studios  ","Eurocom Entertainment Software  ",133,"Action",1,0,0,0,0,0,0,0,0,0,19.99,2007-05-22,0,0,0,1,"T",0,1,0,0,0,0,272318,"English, French, Italian, German, Czech, Dutch, Polish, Portuguese",8,2006-11-19,2006,184
"Pirates of the Caribbean: At World's End",0.42,0.15,0.17,NA,0.1,61,70,"PlayStation Portable",1,0,"Disney Interactive Studios  ","Eurocom Entertainment Software  ",133,"Action",1,0,0,0,0,0,0,0,0,0,19.99,2007-05-22,0,0,0,1,"T",0,1,0,0,0,0,272318,"English, French, Italian, German, Czech, Dutch, Polish, Portuguese",8,2005-03-24,2005,789
"Pirates of the Caribbean: At World's End",0.73,0.17,0.41,NA,0.15,55,71,"PlayStation 3",1,0,"Disney Interactive Studios  ","Eurocom Entertainment Software  ",133,"Action",1,0,0,0,0,0,0,0,0,0,19.99,2007-05-22,0,0,0,1,"T",0,1,0,0,0,0,272318,"English, French, Italian, German, Czech, Dutch, Polish, Portuguese",8,2006-11-11,2006,192
"Hospital Tycoon",0.01,NA,0.01,NA,0,51,38,"PC",0,1,"Codemasters  ","Big Red Software  ",119,"Strategy",0,0,0,0,0,0,1,0,0,1,4.99,2007-06-05,1,0,0,0,"E10+",1,0,0,0,0,0,267612,"English, French, German, Italian, Dutch",5,1962-01-01,1962,16591
"Project: Snowblind",0,NA,0,NA,0,76,68,"PC",0,1,"Eidos Interactive  ","Crystal Dynamics  ",167,"Shooter",1,0,0,0,0,0,0,0,0,0,5.99,2005-03-15,1,0,0,0,"T",0,1,0,0,0,0,29168,"English",2,1962-01-01,1962,15779
"Anachronox",0,NA,0,NA,NA,77,80,"PC",0,1,"Eidos Interactive  ","Ion Storm Inc.  ",167,"Role-Playing",0,0,0,1,0,0,0,0,0,0,6.99,2001-06-27,1,0,0,0,"T",0,1,0,0,0,0,11302,"English",2,1962-01-01,1962,14422
"Dracula: Origin",0,NA,0,NA,0,70,65,"PC",0,1,"The Adventure Company  ","Frogwares  ",42,"Adventure",0,1,0,0,0,0,0,0,0,0,5,2008-05-23,1,0,0,0,"T",0,1,0,0,1,0,68587,"English",2,1962-01-01,1962,16944
"The Sum of All Fears",0.03,0.03,0.01,NA,0,36,34,"GameCube",1,0,"Ubisoft  ","Red Storm Entertainment  ",802,"Shooter",1,0,0,0,0,0,0,0,0,0,9.99,2003-01-09,0,0,0,0,"T",0,1,0,0,0,0,278,"English",2,2001-08-14,2001,513
"Gun Metal",0.11,0.08,0.02,NA,0,63,70,"Xbox",1,0,"Majesco  ","Rage Software  ",224,"Shooter",1,0,0,0,0,0,0,0,0,0,2.99,2002-07-30,1,0,0,1,"T",0,1,0,0,0,0,1000451,"English",2,2001-11-15,2001,257
"Fantasy Wars",0,NA,0,NA,0,67,79,"PC",0,1,"Atari  ","Ino-Co  ",527,"Strategy",0,0,0,0,0,0,1,0,0,1,4.99,2007-11-08,1,0,0,0,"T",0,1,0,0,0,0,1000582,"English, Czech, French, German, Italian, Polish, Russian",7,1962-01-01,1962,16747
"Beyond Divinity",0,NA,0,NA,0,73,74,"PC",0,1,"Hip Interactive  ","Larian Studios  ",14,"Role-Playing",0,0,0,1,0,0,0,0,0,0,10.99,2004-04-28,0,0,0,0,"M",0,0,1,0,1,0,101665,"English",2,1962-01-01,1962,15458
"Rugby Challenge 3",0.04,NA,0.04,NA,0.01,64,61,"PlayStation 4",1,0,"Alternative Software  ","Wicked Witch Software  ",5,"Sports",0,0,0,0,0,1,0,0,0,0,49.99,2016-02-10,0,0,0,1,"E",1,0,0,0,0,0,321,"English, French, Italian",3,2013-11-15,2013,817
"X-Blades",0.14,0.1,0.02,0.02,0.01,50,55,"Xbox 360",1,0,"SouthPeak Interactive  ","Gaijin Entertainment  ",64,"Action",1,0,0,0,0,0,0,0,0,0,9.99,2009-02-06,1,0,0,1,"M",0,0,1,0,0,0,667049,"English, French, German, Italian",4,2005-11-22,2005,1172
"Werewolves Within",0.05,0.04,NA,NA,0.01,76,71,"PlayStation 4",1,0,"Ubisoft  ","Ubisoft  ",802,"Misc",0,0,0,0,0,0,0,0,1,0,19.99,2016-12-06,0,1,0,0,"E",1,0,0,0,0,0,444,"English, French, Italian, German, Dutch",5,2013-11-15,2013,1117
"Death to Spies",0,NA,0,NA,0,69,77,"PC",0,1,"Atari  ","Haggard Games  ",527,"Adventure",0,1,0,0,0,0,0,0,0,1,4.99,2007-10-16,1,0,0,0,"M",0,0,1,0,0,0,171372,"English, Russian, French, Italian, German",5,1962-01-01,1962,16724
"Alone in the Dark: The New Nightmare",0,NA,0,NA,0,66,77,"PC",0,1,"Infogrames  ","Spiral House  ",116,"Adventure",0,1,0,0,0,0,0,0,0,1,6.99,2001-06-25,0,0,0,0,"M",0,0,1,0,0,0,183781,"English",2,1962-01-01,1962,14420
"Alone in the Dark: The New Nightmare",0.16,0.09,0.06,NA,0.01,77,82,"PlayStation",1,0,"Infogrames  ","Darkworks  ",116,"Adventure",0,1,0,0,0,0,0,0,0,1,6.99,2001-06-18,0,0,0,0,"M",0,0,1,0,0,0,183781,"English",2,1994-12-03,1994,2389
"Call of Duty: Advanced Warfare",7.53,2.84,3.34,0.14,1.22,83,57,"PlayStation 4",1,0,"Activision  ","Sledgehammer Games  ",619,"Shooter",1,0,0,0,0,0,0,0,0,0,3.99,2014-11-03,0,0,0,0,"M",0,0,1,0,1,0,1001196,"English",2,2013-11-15,2013,353
"Call of Duty: Advanced Warfare",5.22,3.25,1.49,0.01,0.48,81,55,"Xbox One",1,0,"Activision  ","Sledgehammer Games  ",619,"Shooter",1,0,0,0,0,0,0,0,0,0,3.99,2014-11-03,0,0,0,0,"M",0,0,1,0,1,0,1001196,"English",2,2013-11-22,2013,346
"Halo: Combat Evolved",0.04,0.02,0.02,NA,0,83,75,"PC",0,1,"Microsoft Game Studios  ","Gearbox Software  ",148,"Shooter",1,0,0,0,0,0,0,0,0,1,9.99,2003-09-30,1,0,0,0,"M",0,0,1,0,1,0,1000894,"English",2,1962-01-01,1962,15247
"Velvet Assassin",0,NA,0,NA,0,61,63,"PC",0,1,"SouthPeak Interactive  ","Replay Studios  ",64,"Shooter",1,0,0,0,0,0,0,0,0,0,1.99,2009-04-30,1,0,0,1,"M",0,0,1,0,0,0,97256,"English, French",2,1962-01-01,1962,17286
"Velvet Assassin",0.18,0.14,0.02,0.01,0.01,56,70,"Xbox 360",1,0,"SouthPeak Interactive  ","Replay Studios  ",64,"Shooter",1,0,0,0,0,0,0,0,0,0,1.99,2009-04-30,1,0,0,1,"M",0,0,1,0,0,0,97256,"English, French",2,2005-11-22,2005,1255
"Bubsy: The Woolies Strike Back",0.05,0.04,NA,NA,0.01,45,58,"PlayStation 4",1,0,"Accolade  ","Black Forest Games  ",39,"Platform",1,0,0,0,0,0,0,0,0,1,19.99,2017-10-31,1,0,0,1,"E",1,0,0,0,0,0,413,"English, German",2,2013-11-15,2013,1446
"Zombie Vikings",0.01,NA,0.01,NA,0,64,70,"PlayStation 4",1,0,"Rising Star Games  ","Zoink Games  ",21,"Action",1,0,0,0,0,0,0,0,0,0,11.99,2015-09-01,0,1,1,1,"T",0,1,0,0,0,0,141292,"English, French, German, Japanese, Italian, Russian",6,2013-11-15,2013,655
"The Raven Remastered",0.03,0.03,NA,NA,0.01,72,48,"PlayStation 4",1,0,"THQ Nordic  ","KING Art Games  ",25,"Adventure",0,1,0,0,0,0,0,0,0,0,19.99,2018-03-13,1,0,0,1,"T",0,1,0,0,0,0,202145,"English, French, Italian, German, Polish, Russian",6,2013-11-15,2013,1579
"Moto Racer 4",0.01,0.01,NA,NA,0,49,54,"PlayStation 4",1,0,"Microids  ","Microids  ",20,"Racing",0,0,1,0,0,0,0,0,0,1,14.99,2017-01-24,0,1,0,1,"E",1,0,0,0,0,0,784413,"English, French, Italian, German, Russian, Polish",6,2013-11-15,2013,1166
"Lock's Quest",0.09,0.08,0,0,0.01,80,83,"Nintendo DS",1,0,"THQ  ","5TH Cell  ",527,"Strategy",0,0,0,0,0,0,1,0,0,0,14.99,2008-09-08,1,0,0,1,"E",1,0,0,0,1,0,401,"English, French, Italian, German, Danish, Finnish, Norwegian, Swedish",8,2004-11-21,2004,1387
"Dark Void",0.31,0.19,0.09,NA,0.03,59,58,"Xbox 360",1,0,"Capcom  ","Airtight Games  ",549,"Action",1,0,0,0,0,0,0,0,0,0,9.99,2010-01-19,1,0,0,1,"T",0,1,0,0,0,0,1000768,"English, French, German, Italian",4,2005-11-22,2005,1519
"Dark Void",0.35,0.18,0.12,NA,0.05,59,60,"PlayStation 3",1,0,"Capcom  ","Airtight Games  ",549,"Action",1,0,0,0,0,0,0,0,0,0,9.99,2010-01-19,1,0,0,1,"T",0,1,0,0,0,0,1000768,"English, French, German, Italian",4,2006-11-11,2006,1165
